cell_line_name,run_accession,tissue,disease,disease_primary,disease_secondary,disease_stage,age_at_sampling,sex,ethnicity,genomewide,promoter,cgi,cpg_shore,cpg_shelf,methylation_canyon,exon,intron,gene_body,LINE,SINE,LTR
KHM-1B,SRR8634030,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm (plasma_cell_myeloma),lymphoid_neoplasm ,plasma_cell_myeloma,primary,53.0,male,Asian,0.196012,0.103036,0.147825,0.260682,0.330917,0.127374,0.246231,0.23596,0.241933,0.187679,0.261229,0.172304
KG-1,SRR8634031,haematopoietic_and_lymphoid_tissue,"haematopoietic_neoplasm (acute_myeloid_leukaemia, M6)",haematopoietic_neoplasm ,"acute_myeloid_leukaemia, M6",primary,59.0,male,African_american,0.523529,0.107635,0.183677,0.607893,0.845006,0.117381,0.415796,0.55463,0.514577,0.844505,0.859926,0.865624
KG-1-C,SRR8634032,central_nervous_system,"glioma (astrocytoma_Grade_IV, glioblastoma_multiforme)",glioma ,"astrocytoma_Grade_IV, glioblastoma_multiforme",primary,13.0,male,Asian,0.584628,0.198203,0.317296,0.696327,0.860798,0.298917,0.511315,0.608047,0.582413,0.784604,0.835958,0.798415
KELLY,SRR8634033,autonomic_ganglia,neuroblastoma,neuroblastoma,,primary,,,Caucasian,0.380586,0.0828815,0.143415,0.400414,0.584032,0.0933496,0.335175,0.420832,0.399001,0.570415,0.607254,0.559931
KE-97,SRR8634034,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm (plasma_cell_myeloma),lymphoid_neoplasm ,plasma_cell_myeloma,primary,52.0,male,Asian,0.456957,0.205741,0.30121,0.506581,0.628966,0.287289,0.449792,0.481766,0.477095,0.537808,0.614008,0.553608
KE-39,SRR8634035,stomach,carcinoma,carcinoma,,metastasis,77.0,male,Asian,0.451801,0.190808,0.284337,0.504041,0.647808,0.270199,0.436409,0.469768,0.465228,0.533168,0.615881,0.575571
KE-37,SRR8634036,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm (acute_lymphoblastic_T_cell_leukaemia),lymphoid_neoplasm ,acute_lymphoblastic_T_cell_leukaemia,primary,27.0,male,Caucasian,0.442192,0.106679,0.188025,0.532167,0.728226,0.155739,0.404097,0.491892,0.470011,0.59398,0.673392,0.571301
KCL-22,SRR8634037,haematopoietic_and_lymphoid_tissue,haematopoietic_neoplasm (blast_phase_chronic_myeloid_leukaemia),haematopoietic_neoplasm ,blast_phase_chronic_myeloid_leukaemia,metastasis,32.0,female,Asian,0.454275,0.14874,0.23657,0.51291,0.666628,0.211925,0.429788,0.486293,0.474122,0.62131,0.689122,0.632466
MC116,SRR8634038,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm (B_cell_lymphoma_unspecified),lymphoid_neoplasm ,B_cell_lymphoma_unspecified,metastasis,,male,Caucasian,0.455789,0.184278,0.267419,0.48839,0.624068,0.241628,0.432873,0.473235,0.466177,0.60355,0.640565,0.619244
MCAS,SRR8634039,ovary,carcinoma (adenocarcinoma),carcinoma ,adenocarcinoma,primary,,female,Asian,0.447879,0.171963,0.275158,0.519591,0.669084,0.252188,0.45061,0.473523,0.471843,0.555187,0.640508,0.562932
M-07e,SRR8634040,haematopoietic_and_lymphoid_tissue,"haematopoietic_neoplasm (acute_myeloid_leukaemia, M7)",haematopoietic_neoplasm ,"acute_myeloid_leukaemia, M7",primary,0.5,female,Caucasian,0.498436,0.146126,0.228201,0.565584,0.744941,0.179079,0.438628,0.528527,0.504549,0.741202,0.805183,0.759578
Malme-3M,SRR8634041,skin,malignant_melanoma,malignant_melanoma,,metastasis,43.0,male,Caucasian,0.275246,0.0481781,0.104367,0.326661,0.467489,0.0522783,0.269028,0.305685,0.297786,0.406541,0.52799,0.428935
LXF-289,SRR8634042,lung,carcinoma (adenocarcinoma),carcinoma ,adenocarcinoma,primary,63.0,male,Caucasian,0.419254,0.0985394,0.18521,0.491794,0.677115,0.15528,0.384296,0.462701,0.442441,0.608776,0.676125,0.642464
M059K,SRR8634043,central_nervous_system,"glioma (astrocytoma_Grade_IV, glioblastoma_multiforme)",glioma ,"astrocytoma_Grade_IV, glioblastoma_multiforme",primary,33.0,male,Caucasian,0.372463,0.100575,0.176002,0.464637,0.608155,0.128283,0.373419,0.420283,0.410006,0.506699,0.610807,0.493749
KLE,SRR8634044,endometrium,carcinoma (adenocarcinoma),carcinoma ,adenocarcinoma,primary,64.0,female,Caucasian,0.417915,0.111815,0.189017,0.503011,0.681365,0.164333,0.378937,0.458736,0.438623,0.564505,0.627292,0.561134
Ki-JK,SRR8634045,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm (anaplastic_large_cell_lymphoma),lymphoid_neoplasm ,anaplastic_large_cell_lymphoma,primary,15.0,male,Asian,0.572563,0.267696,0.368358,0.639356,0.76152,0.372969,0.519335,0.58575,0.570366,0.701645,0.687867,0.72006
NCI-H1703,SRR8634046,lung,carcinoma (adenocarcinoma),carcinoma ,adenocarcinoma,primary,54.0,male,Caucasian,0.470954,0.098651,0.174423,0.538476,0.756401,0.150128,0.400806,0.512863,0.483338,0.690524,0.743267,0.711082
NCI-H1734,SRR8634047,lung,carcinoma (adenocarcinoma),carcinoma ,adenocarcinoma,primary,56.0,female,Caucasian,0.296968,0.0780074,0.139981,0.366717,0.483258,0.112494,0.306389,0.342929,0.335989,0.390265,0.481928,0.384091
NCI-H1693,SRR8634048,lung,carcinoma (adenocarcinoma),carcinoma ,adenocarcinoma,metastasis,55.0,female,Caucasian,0.499838,0.122931,0.195288,0.539221,0.720954,0.179062,0.412682,0.525166,0.496248,0.733388,0.753125,0.74921
NCI-H1694,SRR8634049,lung,carcinoma (small_cell_carcinoma),carcinoma ,small_cell_carcinoma,metastasis,61.0,male,Caucasian,0.591804,0.191835,0.29588,0.662298,0.865492,0.306002,0.504442,0.621903,0.591755,0.786867,0.81387,0.8142
NCI-H1651,SRR8634050,lung,carcinoma (adenocarcinoma),carcinoma ,adenocarcinoma,primary,71.0,male,Caucasian,0.454793,0.106087,0.193418,0.563706,0.744452,0.157612,0.401622,0.497042,0.470654,0.655028,0.716797,0.668755
NCI-H1666,SRR8634051,lung,carcinoma (bronchioloalveolar_adenocarcinoma),carcinoma ,bronchioloalveolar_adenocarcinoma,metastasis,50.0,female,Caucasian,0.392202,0.11944,0.204141,0.467727,0.597297,0.170986,0.396333,0.435106,0.428444,0.473781,0.57313,0.461957
COLO-783,SRR8634052,skin,malignant_melanoma,malignant_melanoma,,metastasis,48.0,female,Caucasian,0.46423,0.126479,0.218858,0.559316,0.731933,0.184099,0.420182,0.502739,0.481309,0.63382,0.711797,0.623073
COLO 741,SRR8634053,skin,malignant_melanoma,malignant_melanoma,,metastasis,69.0,female,Caucasian,0.435982,0.140202,0.229155,0.532128,0.672569,0.201282,0.404763,0.469852,0.453345,0.581628,0.682107,0.588659
COLO 684,SRR8634054,endometrium,carcinoma (adenocarcinoma),carcinoma ,adenocarcinoma,primary,63.0,female,Caucasian,0.502069,0.145964,0.243399,0.595968,0.7641,0.215343,0.452476,0.540665,0.51727,0.719928,0.755503,0.741338
COLO-680N,SRR8634055,oesophagus,carcinoma (squamous_cell_carcinoma),carcinoma ,squamous_cell_carcinoma,primary,57.0,female,African_american,0.50438,0.126977,0.226142,0.611011,0.818585,0.213638,0.445848,0.540409,0.515637,0.677556,0.750032,0.685594
COLO-679,SRR8634056,skin,malignant_melanoma,malignant_melanoma,,metastasis,47.0,female,Caucasian,0.34247,0.0970974,0.17779,0.405031,0.518962,0.144797,0.334485,0.367877,0.361666,0.457847,0.535185,0.502776
COLO-678,SRR8634057,large_intestine,carcinoma (adenocarcinoma),carcinoma ,adenocarcinoma,metastasis,69.0,male,Caucasian,0.601929,0.228039,0.34334,0.680254,0.84845,0.334904,0.537823,0.619836,0.599208,0.808637,0.848012,0.834266
COLO 668,SRR8634058,lung,carcinoma (small_cell_carcinoma),carcinoma ,small_cell_carcinoma,metastasis,47.0,female,Caucasian,0.41763,0.0753882,0.148987,0.457883,0.632581,0.10297,0.364974,0.472331,0.443872,0.598861,0.676844,0.601784
COLO-320,SRR8634059,large_intestine,carcinoma (adenocarcinoma),carcinoma ,adenocarcinoma,primary,55.0,female,Caucasian,0.43107,0.140252,0.233234,0.49946,0.655837,0.197747,0.410531,0.470516,0.455586,0.58729,0.684354,0.609368
COLO 201,SRR8634060,large_intestine,carcinoma (adenocarcinoma),carcinoma ,adenocarcinoma,metastasis,70.0,male,Caucasian,0.459773,0.189264,0.287871,0.494348,0.65023,0.272134,0.439414,0.470194,0.465484,0.620763,0.705992,0.663773
CML-T1,SRR8634061,haematopoietic_and_lymphoid_tissue,haematopoietic_neoplasm (blast_phase_chronic_myeloid_leukaemia),haematopoietic_neoplasm ,blast_phase_chronic_myeloid_leukaemia,primary,36.0,female,Asian,0.655745,0.277116,0.378169,0.725303,0.87831,0.372175,0.572223,0.673851,0.647199,0.865443,0.890419,0.88551
TEN,SRR8634062,endometrium,carcinoma (clear_cell_carcinoma),carcinoma ,clear_cell_carcinoma,primary,74.0,female,Asian,0.455937,0.155271,0.260713,0.551252,0.691557,0.230723,0.456173,0.498639,0.490458,0.575027,0.664102,0.579228
Panc 04.03,SRR8634063,pancreas,carcinoma,carcinoma,,primary,70.0,male,Caucasian,0.485448,0.177584,0.286619,0.542523,0.703937,0.273257,0.464504,0.507801,0.499435,0.661173,0.731884,0.707987
HCC-1359,SRR8634064,lung,carcinoma (large_cell_carcinoma),carcinoma ,large_cell_carcinoma,primary,55.0,female,African_american,0.468915,0.13157,0.233596,0.569887,0.739494,0.18714,0.437417,0.508754,0.490891,0.622787,0.721028,0.642199
HCC1395,SRR8634065,breast,carcinoma (ductal_carcinoma),carcinoma ,ductal_carcinoma,primary,43.0,female,Caucasian,0.526743,0.157807,0.252616,0.629201,0.794052,0.211508,0.461332,0.556808,0.531063,0.738831,0.769469,0.77035
NCI-H2452,SRR8634066,pleura,mesothelioma,mesothelioma,,metastasis,,male,Caucasian,0.451597,0.118841,0.19323,0.546589,0.722205,0.1497,0.40865,0.490934,0.470002,0.63291,0.707631,0.643426
NCI-H2444,SRR8634067,lung,carcinoma (non_small_cell_carcinoma),carcinoma ,non_small_cell_carcinoma,primary,,male,Caucasian,0.492315,0.120907,0.218626,0.598177,0.786597,0.183091,0.432628,0.526394,0.501416,0.700998,0.773754,0.713208
NCI-H441,SRR8634068,lung,carcinoma (adenocarcinoma),carcinoma ,adenocarcinoma,metastasis,,,Caucasian,0.57799,0.253895,0.368354,0.642726,0.788822,0.365505,0.548879,0.594665,0.586044,0.739248,0.790494,0.770556
NCI-H358,SRR8634069,lung,carcinoma (bronchioloalveolar_adenocarcinoma),carcinoma ,bronchioloalveolar_adenocarcinoma,primary,,male,Caucasian,0.462471,0.15377,0.254298,0.531559,0.704656,0.238265,0.439636,0.485999,0.476652,0.640337,0.69958,0.66915
NCI-H3255,SRR8634070,lung,carcinoma (adenocarcinoma),carcinoma ,adenocarcinoma,primary,,,Caucasian,0.428928,0.121957,0.207967,0.529133,0.683557,0.166961,0.408574,0.474917,0.458365,0.580782,0.68946,0.57651
NCI-H322,SRR8634071,lung,carcinoma (adenocarcinoma),carcinoma ,adenocarcinoma,primary,52.0,male,Caucasian,0.515126,0.190128,0.298639,0.610149,0.752014,0.269487,0.480452,0.541628,0.526952,0.693303,0.743811,0.711414
GSS,SRR8634072,stomach,carcinoma (adenocarcinoma),carcinoma ,adenocarcinoma,metastasis,,,Asian,0.500773,0.164215,0.274448,0.579773,0.738074,0.234126,0.464013,0.523373,0.509842,0.689062,0.761088,0.709509
GSU,SRR8634073,stomach,carcinoma (adenocarcinoma),carcinoma ,adenocarcinoma,metastasis,,,Asian,0.447634,0.188431,0.288978,0.478586,0.598333,0.273721,0.441966,0.458031,0.458434,0.567606,0.647546,0.62111
H4,SRR8634074,central_nervous_system,glioma,glioma,,primary,37.0,male,Caucasian,0.485145,0.174883,0.285742,0.583497,0.709592,0.251587,0.46507,0.5137,0.503598,0.607235,0.68948,0.627976
HARA,SRR8634075,lung,carcinoma (squamous_cell_carcinoma),carcinoma ,squamous_cell_carcinoma,metastasis,57.0,male,Asian,0.471512,0.130331,0.217573,0.559335,0.714566,0.201521,0.419874,0.501297,0.480256,0.665909,0.734847,0.706206
HCC1143,SRR8634076,breast,carcinoma (ductal_carcinoma),carcinoma ,ductal_carcinoma,primary,52.0,female,Caucasian,0.504245,0.122232,0.226165,0.58143,0.788517,0.177891,0.441501,0.531456,0.507318,0.767096,0.810692,0.806892
HCC-1171,SRR8634077,lung,carcinoma (non_small_cell_carcinoma),carcinoma ,non_small_cell_carcinoma,primary,58.0,male,Caucasian,0.501877,0.112581,0.211736,0.609415,0.815886,0.174553,0.429525,0.533047,0.504291,0.779246,0.811327,0.805776
HCC1187,SRR8634078,breast,carcinoma (ductal_carcinoma),carcinoma ,ductal_carcinoma,primary,41.0,female,Caucasian,0.435206,0.0980831,0.164553,0.493544,0.676365,0.120229,0.387151,0.474788,0.451337,0.686456,0.753101,0.714468
HCC-1195,SRR8634079,lung,carcinoma (mixed_adenosquamous_carcinoma),carcinoma ,mixed_adenosquamous_carcinoma,primary,47.0,male,African_american,0.411483,0.111653,0.195258,0.531949,0.712038,0.170034,0.388664,0.458088,0.440252,0.538787,0.647045,0.528732
SNU-1105,SRR8634080,central_nervous_system,"glioma (astrocytoma_Grade_IV, glioblastoma_multiforme)",glioma ,"astrocytoma_Grade_IV, glioblastoma_multiforme",primary,61.0,male,Asian,0.390172,0.0926946,0.176379,0.474022,0.621634,0.12466,0.38136,0.432347,0.421114,0.534825,0.650579,0.529652
RL,SRR8634081,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm (B_cell_lymphoma_unspecified),lymphoid_neoplasm ,B_cell_lymphoma_unspecified,metastasis,52.0,male,Caucasian,0.569892,0.317963,0.422103,0.624178,0.731936,0.437269,0.559443,0.577667,0.577291,0.689531,0.745736,0.730498
NCI-H2228,SRR8634082,lung,carcinoma (adenocarcinoma),carcinoma ,adenocarcinoma,primary,,female,Caucasian,0.500057,0.135601,0.228487,0.582005,0.784203,0.207409,0.44811,0.535315,0.513102,0.686845,0.733976,0.712622
PC-14,SRR8634083,lung,carcinoma (non_small_cell_carcinoma),carcinoma ,non_small_cell_carcinoma,primary,,,Asian,0.550268,0.141941,0.220476,0.567012,0.768447,0.17511,0.472503,0.582775,0.556778,0.721352,0.777812,0.731367
NCI-H226,SRR8634084,lung,carcinoma (squamous_cell_carcinoma),carcinoma ,squamous_cell_carcinoma,metastasis,,male,Caucasian,0.454342,0.152139,0.238573,0.521592,0.667742,0.215974,0.439007,0.492313,0.481166,0.583111,0.67086,0.593953
59M,SRR8634085,ovary,carcinoma,carcinoma,,metastasis,,female,Caucasian,0.355317,0.0732388,0.150248,0.407807,0.582349,0.109035,0.337687,0.400392,0.385016,0.527399,0.603855,0.564541
639-V,SRR8634086,urinary_tract,carcinoma (transitional_cell_carcinoma),carcinoma ,transitional_cell_carcinoma,primary,69.0,male,Caucasian,0.49123,0.180418,0.28612,0.57189,0.745282,0.260494,0.472394,0.520531,0.510782,0.643731,0.720723,0.679693
NCI-H2342,SRR8634087,lung,carcinoma (adenocarcinoma),carcinoma ,adenocarcinoma,primary,55.0,male,Caucasian,0.405507,0.0977442,0.179025,0.494872,0.674545,0.151098,0.375096,0.447696,0.427993,0.602731,0.691075,0.632586
NCI-H2347,SRR8634088,lung,carcinoma (adenocarcinoma),carcinoma ,adenocarcinoma,primary,54.0,female,Caucasian,0.483861,0.128312,0.230498,0.571557,0.779704,0.216629,0.436577,0.520194,0.498227,0.700145,0.750005,0.72818
NCI-H2286,SRR8634089,lung,carcinoma (small_cell_carcinoma),carcinoma ,small_cell_carcinoma,primary,57.0,female,Caucasian,0.485217,0.0979537,0.185521,0.58055,0.798731,0.132909,0.417026,0.526543,0.495831,0.736809,0.797061,0.76641
NCI-H2291,SRR8634090,lung,carcinoma (adenocarcinoma),carcinoma ,adenocarcinoma,metastasis,,male,Caucasian,0.55331,0.157184,0.257898,0.636244,0.844271,0.252001,0.471987,0.580225,0.550797,0.804126,0.815058,0.828751
SK-N-DZ,SRR8634091,autonomic_ganglia,neuroblastoma,neuroblastoma,,metastasis,2.0,female,Caucasian,0.344217,0.0663107,0.142494,0.400554,0.554523,0.0697765,0.332459,0.404212,0.385193,0.517667,0.603508,0.539837
SK-N-FI,SRR8634092,autonomic_ganglia,neuroblastoma,neuroblastoma,,metastasis,11.0,male,Caucasian,0.419799,0.0968957,0.172769,0.507822,0.693393,0.125908,0.379011,0.471215,0.446269,0.598879,0.661971,0.589525
SK-N-AS,SRR8634093,autonomic_ganglia,neuroblastoma,neuroblastoma,,primary,6.0,female,Caucasian,0.408567,0.0791803,0.149744,0.461976,0.63818,0.0793114,0.361194,0.44682,0.423527,0.642895,0.696714,0.664698
RMUG-S,SRR8634094,ovary,carcinoma (adenocarcinoma),carcinoma ,adenocarcinoma,primary,62.0,female,Asian,0.510339,0.159932,0.262331,0.609744,0.768189,0.235963,0.461459,0.548213,0.525624,0.672181,0.748937,0.679542
SK-N-BE(2),SRR8634095,autonomic_ganglia,neuroblastoma,neuroblastoma,,metastasis,2.166667,male,Caucasian,0.49781,0.0879332,0.164599,0.576577,0.796343,0.0905135,0.400933,0.532941,0.495154,0.788466,0.831016,0.815814
VM-CUB1,SRR8634096,urinary_tract,carcinoma (transitional_cell_carcinoma),carcinoma ,transitional_cell_carcinoma,primary,,male,Caucasian,0.466201,0.164092,0.268824,0.522398,0.667624,0.253434,0.463331,0.496967,0.491992,0.610403,0.69612,0.64736
SK-MES-1,SRR8634097,lung,carcinoma (squamous_cell_carcinoma),carcinoma ,squamous_cell_carcinoma,metastasis,65.0,male,Caucasian,0.375319,0.0842275,0.16867,0.450396,0.617181,0.125953,0.373268,0.425952,0.413929,0.512122,0.603226,0.5245
VCaP,SRR8634098,prostate,carcinoma (adenocarcinoma),carcinoma ,adenocarcinoma,metastasis,59.0,male,Caucasian,0.518165,0.124078,0.224797,0.605449,0.805673,0.19319,0.44462,0.556955,0.526283,0.699677,0.75677,0.70146
YD-15,SRR8634099,salivary_gland,carcinoma (mucoepidermoid_carcinoma),carcinoma ,mucoepidermoid_carcinoma,primary,39.0,male,Asian,0.451625,0.193612,0.299206,0.524064,0.64895,0.276348,0.471554,0.477808,0.481697,0.539285,0.634168,0.570907
YD-10B,SRR8634100,upper_aerodigestive_tract,carcinoma (squamous_cell_carcinoma),carcinoma ,squamous_cell_carcinoma,primary,67.0,male,Asian,0.537734,0.211033,0.320638,0.612229,0.765343,0.295262,0.499273,0.554787,0.542354,0.719348,0.774005,0.751631
SK-MM-2,SRR8634101,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm (plasma_cell_myeloma),lymphoid_neoplasm ,plasma_cell_myeloma,primary,54.0,male,Caucasian,0.270275,0.0729166,0.138015,0.359452,0.473355,0.0958657,0.306849,0.316891,0.31799,0.342872,0.446175,0.329117
YD-38,SRR8634102,upper_aerodigestive_tract,carcinoma (squamous_cell_carcinoma),carcinoma ,squamous_cell_carcinoma,primary,67.0,male,Asian,0.452478,0.17783,0.287654,0.509068,0.639984,0.263925,0.459232,0.47663,0.476873,0.574805,0.658198,0.625181
NCI-H292,SRR8634103,lung,carcinoma (mucoepidermoid_carcinoma),carcinoma ,mucoepidermoid_carcinoma,metastasis,32.0,female,African_american,0.455403,0.117753,0.209942,0.529348,0.704519,0.177217,0.421399,0.489823,0.473492,0.629543,0.718172,0.643931
YH-13,SRR8634104,central_nervous_system,"glioma (astrocytoma_Grade_IV, glioblastoma_multiforme)",glioma ,"astrocytoma_Grade_IV, glioblastoma_multiforme",primary,40.0,male,Asian,0.376902,0.0795802,0.161009,0.440724,0.594755,0.114111,0.348126,0.405014,0.391321,0.565167,0.678626,0.600291
ZR-75-30,SRR8634105,breast,carcinoma (ductal_carcinoma),carcinoma ,ductal_carcinoma,metastasis,47.0,female,African_american,0.513961,0.17808,0.291359,0.586176,0.743257,0.265602,0.476194,0.53517,0.521869,0.687164,0.758691,0.736191
ZR-75-1,SRR8634106,breast,carcinoma (ductal_carcinoma),carcinoma ,ductal_carcinoma,metastasis,63.0,female,Caucasian,0.481806,0.126118,0.22405,0.572006,0.761869,0.182975,0.4238,0.512764,0.488558,0.719282,0.774056,0.751893
SK-MEL-3,SRR8634107,skin,malignant_melanoma,malignant_melanoma,,metastasis,42.0,female,Caucasian,0.532295,0.149799,0.260646,0.644479,0.826672,0.241145,0.446117,0.556543,0.524995,0.770712,0.817558,0.798548
NCI-H28,SRR8634108,pleura,mesothelioma,mesothelioma,,metastasis,48.0,male,African_american,0.551626,0.173763,0.288244,0.627921,0.803351,0.263105,0.488064,0.567931,0.547865,0.786417,0.827451,0.822335
SK-MEL-5,SRR8634109,skin,malignant_melanoma,malignant_melanoma,,metastasis,24.0,female,Caucasian,0.341729,0.0946333,0.181473,0.443273,0.571746,0.148908,0.335726,0.384474,0.372607,0.434,0.54006,0.429585
OCI-AML5,SRR8634110,haematopoietic_and_lymphoid_tissue,"haematopoietic_neoplasm (acute_myeloid_leukaemia, M4)",haematopoietic_neoplasm ,"acute_myeloid_leukaemia, M4",primary,77.0,male,Caucasian,0.536564,0.184786,0.289118,0.605383,0.766629,0.258492,0.492131,0.562005,0.545782,0.713571,0.757751,0.738915
NUGC-4,SRR8634111,stomach,carcinoma (signet_ring_adenocarcinoma),carcinoma ,signet_ring_adenocarcinoma,metastasis,35.0,female,Asian,0.483286,0.146342,0.241136,0.516654,0.697196,0.225291,0.444358,0.511833,0.496461,0.665693,0.741133,0.687103
OCI-LY-19,SRR8634112,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm (diffuse_large_B_cell_lymphoma),lymphoid_neoplasm ,diffuse_large_B_cell_lymphoma,primary,27.0,female,Caucasian,0.541934,0.240626,0.350741,0.5703,0.699074,0.356995,0.511045,0.542708,0.538546,0.714259,0.767018,0.773094
MSTO-211H,SRR8634113,pleura,mesothelioma,mesothelioma,,metastasis,62.0,male,Caucasian,0.456852,0.117249,0.208524,0.558376,0.718541,0.162605,0.418452,0.495891,0.475957,0.635697,0.721655,0.657459
MPP 89,SRR8634114,pleura,mesothelioma,mesothelioma,,metastasis,67.0,male,Caucasian,0.516457,0.126508,0.215051,0.58359,0.791627,0.182785,0.43129,0.556884,0.523094,0.722837,0.76849,0.733081
SU-DHL-8,SRR8634115,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm (diffuse_large_B_cell_lymphoma),lymphoid_neoplasm ,diffuse_large_B_cell_lymphoma,metastasis,59.0,male,Caucasian,0.662603,0.373259,0.489734,0.717394,0.835346,0.508268,0.622611,0.664805,0.657052,0.804037,0.828852,0.841609
MOLT-13,SRR8634116,haematopoietic_and_lymphoid_tissue,"lymphoid_neoplasm (acute_lymphoblastic_T_cell_leukaemia, L2)",lymphoid_neoplasm ,"acute_lymphoblastic_T_cell_leukaemia, L2",primary,2.0,female,Caucasian,0.595843,0.180811,0.267379,0.671955,0.856218,0.228007,0.485558,0.617144,0.580981,0.855283,0.842077,0.872616
MOLP-8,SRR8634117,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm (plasma_cell_myeloma),lymphoid_neoplasm ,plasma_cell_myeloma,primary,52.0,male,Asian,0.328998,0.129617,0.19194,0.383759,0.499312,0.173906,0.349659,0.385762,0.378299,0.389459,0.489207,0.376557
